id,name,price,view,city,marka,model,year,type,color,litre,weight,fuel,travel,engine,cat12,cat13
"1169","LADA (VAZ) 2106, 1.6 L, 1986 il, 270 000 km","3 100 AZN","1650","Gəncə","LADA (VAZ)","2106","1986","Sedan","Göy","1.6 L","75 a.g.","Benzin","270 000 km","Mexaniki","Arxa","Xeyr"
"1170","Mercedes Sprinter 315, 2.2 L, 2007 il, 550 000 km","45 000 AZN","659","Gəncə","Mercedes","Sprinter 315","2007","Mikroavtobus","Ağ","2.2 L","150 a.g.","Dizel","550 000 km","Mexaniki","Arxa","Xeyr"
"1171","LADA (VAZ) 2110, 1.5 L, 1999 il, 180 km","3 600 AZN","4597","Gəncə","LADA (VAZ)","2110","1999","Sedan","Göy","1.5 L","73 a.g.","Benzin","180 km","Mexaniki","Ön","Xeyr"
"1172","Mercedes Sprinter 315, 3.0 L, 2001 il, 58 000 km","22 000 $","663","Gəncə","Mercedes","Sprinter 315","2001","Yük maşını","Sarı","3.0 L","193 a.g.","Dizel","58 000 km","Mexaniki","Arxa","Xeyr"
"1173","Mercedes C 240, 2.4 L, 2001 il, 22 000 km","10 500 AZN","522","Gəncə","Mercedes","C 240","2001","Sedan","Qızılı","2.4 L","170 a.g.","Benzin","22 000 km","Avtomat","Arxa","Xeyr"
"1174","Opel Astra, 1.4 L, 2006 il, 279 000 km","11 200 AZN","525","Gəncə","Opel","Astra","2006","Universal","Qara","1.4 L","90 a.g.","Benzin","279 000 km","Mexaniki","Ön","Xeyr"
"1175","Mercedes C 230, 2.5 L, 2006 il, 225 000 km","13 500 AZN","1362","Gəncə","Mercedes","C 230","2006","Sedan","Ağ","2.5 L","204 a.g.","Benzin","225 000 km","Avtomat","Arxa","Xeyr"
"1176","Mercedes Vito, 2.2 L, 2006 il, 970 876 km","19 500 AZN","1127","Gəncə","Mercedes","Vito","2006","Van","Gümüşü","2.2 L","170 a.g.","Dizel","970 876 km","Mexaniki","Arxa","Xeyr"
"1177","LADA (VAZ) 2115, 1.5 L, 2005 il, 549 378 km","6 400 AZN","977","Gəncə","LADA (VAZ)","2115","2005","Sedan","Gümüşü","1.5 L","75 a.g.","Benzin","549 378 km","Mexaniki","Ön","Xeyr"
"1178","LADA (VAZ) 21011, 1.3 L, 1975 il, 150 000 km","3 400 AZN","642","Gəncə","LADA (VAZ)","21011","1975","Sedan","Qırmızı","1.3 L","65 a.g.","Benzin","150 000 km","Mexaniki","Arxa","Xeyr"
"1179","Mercedes C 180, 1.8 L, 2000 il, 217 300 km","14 000 AZN","667","Gəncə","Mercedes","C 180","2000","Sedan","Qızılı","1.8 L","122 a.g.","Benzin","217 300 km","Avtomat","Arxa","Xeyr"
"1180","LADA (VAZ) Priora, 1.6 L, 2008 il, 162 000 km","8 600 AZN","2403","Gəncə","LADA (VAZ)","Priora","2008","Hetçbek / Liftbek","Qara","1.6 L","98 a.g.","Benzin","162 000 km","Mexaniki","Ön","Xeyr"
"1181","Mercedes GLC 300, 2.0 L, 2016 il, 50 500 km","33 333 $","7813","Gəncə","Mercedes","GLC 300","2016","Offroader / SUV","Mavi","2.0 L","245 a.g.","Benzin","50 500 km","Avtomat","Arxa","Xeyr"
"1182","LADA (VAZ) 2106, 1.6 L, 1981 il, 354 870 km","2 650 AZN","1599","Gəncə","LADA (VAZ)","2106","1981","Sedan","Qırmızı","1.6 L","75 a.g.","Benzin","354 870 km","Mexaniki","Arxa","Xeyr"
"1183","Mercedes E 280, 3.0 L, 2006 il, 240 000 km","21 000 AZN","2169","Gəncə","Mercedes","E 280","2006","Sedan","Qara","3.0 L","231 a.g.","Benzin","240 000 km","Avtomat","Arxa","Xeyr"
"1184","LADA (VAZ) Niva, 1.7 L, 2007 il, 130 000 km","6 400 AZN","1337","Gəncə","LADA (VAZ)","Niva","2007","Offroader / SUV","Ağ","1.7 L","80 a.g.","Benzin","130 000 km","Mexaniki","Tam","Xeyr"
"1185","GAZ 3110, 2.4 L, 2002 il, 150 000 km","5 000 AZN","5825","Gəncə","GAZ","3110","2002","Sedan","Mavi","2.4 L","131 a.g.","Benzin","150 000 km","Mexaniki","Arxa","Xeyr"
"1186","Volkswagen Passat, 1.8 L, 2002 il, 321 540 km","7 200 AZN","730","Gəncə","Volkswagen","Passat","2002","Sedan","Göy","1.8 L","170 a.g.","Benzin","321 540 km","Avtomat","Ön","Xeyr"
"1187","Mercedes S 500, 4.7 L, 2011 il, 108 000 km","33 500 $","726","Gəncə","Mercedes","S 500","2011","Sedan","Qara","4.7 L","435 a.g.","Benzin","108 000 km","Avtomat","Tam","Xeyr"
"1188","Opel Astra, 1.4 L, 2005 il, 175 200 km","11 100 AZN","1906","Gəncə","Opel","Astra","2005","Hetçbek / Liftbek","Göy","1.4 L","90 a.g.","Benzin","175 200 km","Mexaniki","Ön","Xeyr"
"1189","Chevrolet Cruze, 1.4 L, 2011 il, 177 028 km","13 800 AZN","1293","Gəncə","Chevrolet","Cruze","2011","Sedan","Mavi","1.4 L","141 a.g.","Benzin","177 028 km","Avtomat","Ön","Xeyr"
"1190","Ford Transit, 2.2 L, 2012 il, 179 250 km","28 000 AZN","9576","Gəncə","Ford","Transit","2012","Yük maşını","Ağ","2.2 L","125 a.g.","Dizel","179 250 km","Mexaniki","Ön","Xeyr"
"1191","Mercedes C 280, 2.8 L, 2000 il, 181 000 km","11 800 AZN","5683","Gəncə","Mercedes","C 280","2000","Sedan","Ağ","2.8 L","197 a.g.","Benzin","181 000 km","Avtomat","Arxa","Xeyr"
"1192","Mercedes Vito, 2.2 L, 2016 il, 178 000 km","52 000 $","8622","Gəncə","Mercedes","Vito","2016","Mikroavtobus","Ağ","2.2 L","163 a.g.","Dizel","178 000 km","Mexaniki","Arxa","Xeyr"
"1193","LADA (VAZ) Niva, 1.7 L, 2014 il, 130 000 km","11 000 AZN","425","Gəncə","LADA (VAZ)","Niva","2014","Offroader / SUV","Göy","1.7 L","80 a.g.","Benzin","130 000 km","Mexaniki","Tam","Xeyr"
"1194","Opel Astra, 1.4 L, 2009 il, 189 000 km","12 600 AZN","341","Gəncə","Opel","Astra","2009","Hetçbek / Liftbek","Qızılı","1.4 L","90 a.g.","Benzin","189 000 km","Mexaniki","Ön","Xeyr"
"1195","GAZ 31105, 2.3 L, 2004 il, 197 000 km","6 800 AZN","621","Gəncə","GAZ","31105","2004","Sedan","Gümüşü","2.3 L","131 a.g.","Benzin","197 000 km","Mexaniki","Arxa","Xeyr"
"1196","Chevrolet Cruze, 1.4 L, 2012 il, 170 000 km","13 500 AZN","369","Gəncə","Chevrolet","Cruze","2012","Sedan","Ağ","1.4 L","141 a.g.","Benzin","170 000 km","Avtomat","Ön","Xeyr"
"1197","Opel Sintra, 2.2 L, 1997 il, 330 000 km","5 800 AZN","1643","Gəncə","Opel","Sintra","1997","Minivan","Qızılı","2.2 L","141 a.g.","Benzin","330 000 km","Mexaniki","Ön","Xeyr"
"1198","Honda Fit, 1.5 L, 2017 il, 62 000 km","22 000 AZN","1605","Gəncə","Honda","Fit","2017","Hetçbek / Liftbek","Mavi","1.5 L","120 a.g.","Benzin","62 000 km","Avtomat","Ön","Xeyr"
"1199","LADA (VAZ) 2106, 1.3 L, 1976 il, 212 960 km","2 900 AZN","981","Gəncə","LADA (VAZ)","2106","1976","Sedan","Boz","1.3 L","65 a.g.","Benzin","212 960 km","Mexaniki","Arxa","Xeyr"
"1200","Opel Zafira, 1.9 L, 2005 il, 264 000 km","16 500 AZN","945","Gəncə","Opel","Zafira","2005","Minivan","Yaş Asfalt","1.9 L","150 a.g.","Dizel","264 000 km","Avtomat","Ön","Xeyr"
"1201","Toyota Prado, 2.7 L, 2013 il, 128 000 km","29 500 $","679","Gəncə","Toyota","Prado","2013","Offroader / SUV","Ağ","2.7 L","163 a.g.","Benzin","128 000 km","Avtomat","Tam","Xeyr"
"1202","Mercedes Vito 112, 2.2 L, 1999 il, 240 350 km","17 900 AZN","1617","Gəncə","Mercedes","Vito 112","1999","Van","Ağ","2.2 L","122 a.g.","Dizel","240 350 km","Avtomat","Ön","Xeyr"
"1203","Nissan Maxima, 3.0 L, 2006 il, 216 000 km","11 200 AZN","678","Gəncə","Nissan","Maxima","2006","Sedan","Gümüşü","3.0 L","200 a.g.","Benzin","216 000 km","Avtomat","Ön","Xeyr"
"1204","LADA (VAZ) 2107, 1.5 L, 2000 il, 195 000 km","4 600 AZN","1137","Gəncə","LADA (VAZ)","2107","2000","Sedan","Göy","1.5 L","65 a.g.","Benzin","195 000 km","Mexaniki","Arxa","Xeyr"
"1205","LADA (VAZ) 2107, 1.5 L, 2008 il, 181 531 km","6 700 AZN","610","Gəncə","LADA (VAZ)","2107","2008","Sedan","Ağ","1.5 L","65 a.g.","Benzin","181 531 km","Mexaniki","Arxa","Xeyr"
"1206","Volkswagen Polo, 1.6 L, 2012 il, 273 000 km","12 300 AZN","1919","Gəncə","Volkswagen","Polo","2012","Sedan","Ağ","1.6 L","106 a.g.","Benzin","273 000 km","Avtomat","Ön","Xeyr"
"1207","LADA (VAZ) Oka, 0.8 L, 2005 il, 88 090 km","3 600 AZN","3233","Gəncə","LADA (VAZ)","Oka","2005","Hetçbek / Liftbek","Qırmızı","0.8 L","35 a.g.","Benzin","88 090 km","Mexaniki","Ön","Xeyr"
"1208","LADA (VAZ) 2108, 1.6 L, 1985 il, 116 000 km","3 800 AZN","4939","Gəncə","LADA (VAZ)","2108","1985","Hetçbek / Liftbek","Qara","1.6 L","80 a.g.","Benzin","116 000 km","Mexaniki","Ön","Xeyr"
"1209","Kia Sorento, 2.0 L, 2015 il, 113 000 km","36 000 AZN","3676","Gəncə","Kia","Sorento","2015","Offroader / SUV","Yaş Asfalt","2.0 L","240 a.g.","Benzin","113 000 km","Avtomat","Ön","Xeyr"
"1210","Ford Focus, 1.6 L, 2007 il, 278 000 km","12 000 AZN","558","Gəncə","Ford","Focus","2007","Universal","Boz","1.6 L","103 a.g.","Dizel","278 000 km","Mexaniki","Ön","Xeyr"
"1211","Chevrolet Cruze, 1.4 L, 2011 il, 136 800 km","14 900 AZN","397","Gəncə","Chevrolet","Cruze","2011","Sedan","Boz","1.4 L","140 a.g.","Benzin","136 800 km","Avtomat","Ön","Xeyr"
"1212","LADA (VAZ) 2106, 1.3 L, 1983 il, 210 904 km","3 600 AZN","445","Gəncə","LADA (VAZ)","2106","1983","Sedan","Yaşıl","1.3 L","64 a.g.","Benzin","210 904 km","Mexaniki","Arxa","Xeyr"
"1213","Mercedes C 180, 1.8 L, 1996 il, 250 300 km","8 400 AZN","1252","Gəncə","Mercedes","C 180","1996","Sedan","Göy","1.8 L","122 a.g.","Benzin","250 300 km","Avtomat","Arxa","Xeyr"
"1214","LADA (VAZ) 2106, 1.5 L, 1997 il, 100 000 km","5 500 AZN","1006","Gəncə","LADA (VAZ)","2106","1997","Sedan","Göy","1.5 L","65 a.g.","Benzin","100 000 km","Mexaniki","Arxa","Xeyr"
"1215","Mitsubishi L 200, 2.5 L, 2006 il, 186 000 km","20 000 AZN","1209","Gəncə","Mitsubishi","L 200","2006","Pikap","Ağ","2.5 L","136 a.g.","Dizel","186 000 km","Mexaniki","Tam","Xeyr"
"1216","BMW 320, 2.0 L, 1997 il, 286 543 km","8 300 AZN","679","Gəncə","BMW","320","1997","Sedan","Yaş Asfalt","2.0 L","150 a.g.","Benzin","286 543 km","Mexaniki","Tam","Xeyr"
"1217","Opel Astra, 1.4 L, 2005 il, 175 200 km","11 100 AZN","1907","Gəncə","Opel","Astra","2005","Hetçbek / Liftbek","Göy","1.4 L","90 a.g.","Benzin","175 200 km","Mexaniki","Ön","Xeyr"
"1218","Opel Astra, 1.3 L, 2008 il, 188 000 km","12 000 AZN","6515","Gəncə","Opel","Astra","2008","Hetçbek / Liftbek","Qara","1.3 L","90 a.g.","Dizel","188 000 km","Mexaniki","Ön","Xeyr"
"1219","Mercedes 190, 2.0 L, 1990 il, 253 000 km","6 500 AZN","1948","Gəncə","Mercedes","190","1990","Sedan","Boz","2.0 L","122 a.g.","Benzin","253 000 km","Avtomat","Arxa","Xeyr"
"1220","Chevrolet Cruze, 1.4 L, 2016 il, 159 000 km","17 500 AZN","1454","Gəncə","Chevrolet","Cruze","2016","Hetçbek / Liftbek","Ağ","1.4 L","153 a.g.","Benzin","159 000 km","Avtomat","Ön","Xeyr"
"1221","LADA (VAZ) 2107, 1.5 L, 2011 il, 93 000 km","10 700 AZN","9294","Gəncə","LADA (VAZ)","2107","2011","Sedan","Yaş Asfalt","1.5 L","65 a.g.","Benzin","93 000 km","Mexaniki","Ön","Xeyr"
"1222","LADA (VAZ) 2111, 1.5 L, 2001 il, 333 333 km","5 900 AZN","3571","Gəncə","LADA (VAZ)","2111","2001","Universal","Boz","1.5 L","75 a.g.","Benzin","333 333 km","Mexaniki","Ön","Xeyr"
"1223","Toyota Corolla, 1.4 L, 2007 il, 200 107 km","13 500 AZN","4068","Gəncə","Toyota","Corolla","2007","Hetçbek / Liftbek","Gümüşü","1.4 L","97 a.g.","Dizel","200 107 km","Mexaniki","Ön","Xeyr"
"1224","Mercedes Vito, 2.2 L, 2016 il, 178 000 km","52 000 $","8623","Gəncə","Mercedes","Vito","2016","Mikroavtobus","Ağ","2.2 L","163 a.g.","Dizel","178 000 km","Mexaniki","Arxa","Xeyr"
"1225","UAZ 469, 2.0 L, 1981 il, 164 986 km","3 300 AZN","1461","Gəncə","UAZ","469","1981","Offroader / SUV","Yaş Asfalt","2.0 L","150 a.g.","Benzin","164 986 km","Mexaniki","Tam","Xeyr"
"1226","Chevrolet Cruze, 1.4 L, 2014 il, 111 111 km","15 700 AZN","188","Gəncə","Chevrolet","Cruze","2014","Sedan","Qəhvəyi","1.4 L","141 a.g.","Benzin","111 111 km","Avtomat","Arxa","Xeyr"
"1227","Opel Astra, 1.4 L, 2005 il, 169 191 km","12 300 AZN","681","Gəncə","Opel","Astra","2005","Universal","Gümüşü","1.4 L","90 a.g.","Benzin","169 191 km","Mexaniki","Ön","Xeyr"
"1228","Nissan Tiida, 1.5 L, 2012 il, 69 000 km","13 400 AZN","537","Gəncə","Nissan","Tiida","2012","Hetçbek / Liftbek","Qəhvəyi","1.5 L","145 a.g.","Benzin","69 000 km","Avtomat","Ön","Xeyr"
"1229","LADA (VAZ) 21099, 1.5 L, 1999 il, 298 000 km","5 200 AZN","1224","Gəncə","LADA (VAZ)","21099","1999","Sedan","Yaşıl","1.5 L","75 a.g.","Benzin","298 000 km","Mexaniki","Ön","Xeyr"
"1230","LADA (VAZ) 2107, 1.5 L, 1997 il, 35 666 km","4 300 AZN","524","Gəncə","LADA (VAZ)","2107","1997","Sedan","Ağ","1.5 L","64 a.g.","Benzin","35 666 km","Mexaniki","Arxa","Xeyr"
"1231","Audi Q7, 3.0 L, 2006 il, 216 000 km","24 500 AZN","3464","Gəncə","Audi","Q7","2006","Offroader / SUV","Ağ","3.0 L","238 a.g.","Dizel","216 000 km","Avtomat","Tam","Xeyr"
"1232","LADA (VAZ) 2107, 1.6 L, 1991 il, 205 000 km","3 100 AZN","2977","Gəncə","LADA (VAZ)","2107","1991","Sedan","Qırmızı","1.6 L","75 a.g.","Benzin","205 000 km","Mexaniki","Arxa","Xeyr"
"1233","Chevrolet Cruze, 1.4 L, 2011 il, 174 000 km","12 800 AZN","376","Gəncə","Chevrolet","Cruze","2011","Sedan","Yaş Asfalt","1.4 L","141 a.g.","Benzin","174 000 km","Avtomat","Ön","Xeyr"
"1234","Opel Astra, 1.6 L, 1999 il, 350 000 km","8 500 AZN","598","Gəncə","Opel","Astra","1999","Hetçbek / Liftbek","Göy","1.6 L","101 a.g.","Benzin","350 000 km","Mexaniki","Ön","Xeyr"
"1235","LADA (VAZ) Niva, 1.7 L, 2013 il, 125 000 km","10 000 AZN","615","Gəncə","LADA (VAZ)","Niva","2013","Offroader / SUV","Yaşıl","1.7 L","80 a.g.","Benzin","125 000 km","Mexaniki","Tam","Xeyr"
"1236","Chevrolet Cruze, 1.4 L, 2014 il, 240 000 km","13 600 AZN","291","Gəncə","Chevrolet","Cruze","2014","Sedan","Qəhvəyi","1.4 L","141 a.g.","Benzin","240 000 km","Avtomat","Ön","Xeyr"
"1237","LADA (VAZ) 2109, 1.5 L, 1990 il, 130 000 km","4 000 AZN","1165","Gəncə","LADA (VAZ)","2109","1990","Hetçbek / Liftbek","Göy","1.5 L","75 a.g.","Benzin","130 000 km","Mexaniki","Ön","Xeyr"
"1238","Mercedes E 240, 2.6 L, 2003 il, 228 420 km","19 500 AZN","1226","Gəncə","Mercedes","E 240","2003","Sedan","Qara","2.6 L","177 a.g.","Benzin","228 420 km","Avtomat","Arxa","Xeyr"
"1239","LADA (VAZ) 2107, 1.6 L, 2010 il, 37 800 km","8 400 AZN","475","Gəncə","LADA (VAZ)","2107","2010","Sedan","Qara","1.6 L","75 a.g.","Benzin","37 800 km","Mexaniki","Arxa","Xeyr"
"1240","Nissan Micra, 1.2 L, 2012 il, 105 000 km","11 900 AZN","318","Gəncə","Nissan","Micra","2012","Hetçbek / Liftbek","Qara","1.2 L","76 a.g.","Benzin","105 000 km","Avtomat","Ön","Xeyr"
"1241","Ford Fusion, 1.5 L, 2014 il, 130 000 km","20 000 AZN","262","Gəncə","Ford","Fusion","2014","Sedan","Qara","1.5 L","181 a.g.","Benzin","130 000 km","Avtomat","Ön","Xeyr"
"1242","LADA (VAZ) 2114, 1.6 L, 2011 il, 108 232 km","7 900 AZN","4155","Gəncə","LADA (VAZ)","2114","2011","Hetçbek / Liftbek","Yaş Asfalt","1.6 L","80 a.g.","Benzin","108 232 km","Mexaniki","Ön","Xeyr"
"1243","Mercedes E 220, 2.2 L, 1996 il, 200 000 km","10 500 AZN","1844","Gəncə","Mercedes","E 220","1996","Sedan","Ağ","2.2 L","145 a.g.","Dizel","200 000 km","Mexaniki","Arxa","Xeyr"
"1244","Mercedes E 220, 2.2 L, 2013 il, 199 000 km","21 000 $","420","Gəncə","Mercedes","E 220","2013","Sedan","Ağ","2.2 L","170 a.g.","Dizel","199 000 km","Avtomat","Arxa","Xeyr"
"1245","LADA (VAZ) 2106, 1.6 L, 1980 il, 50 000 km","3 400 AZN","1777","Gəncə","LADA (VAZ)","2106","1980","Sedan","Göy","1.6 L","75 a.g.","Benzin","50 000 km","Mexaniki","Arxa","Xeyr"
"1246","Mercedes 200, 2.2 L, 1996 il, 412 165 km","8 400 AZN","2437","Gəncə","Mercedes","200","1996","Sedan","Qara","2.2 L","143 a.g.","Dizel","412 165 km","Mexaniki","Arxa","Xeyr"
"1247","Opel Zafira, 1.9 L, 2005 il, 280 000 km","12 300 AZN","698","Gəncə","Opel","Zafira","2005","Minivan","Gümüşü","1.9 L","120 a.g.","Dizel","280 000 km","Avtomat","Ön","Xeyr"
"1248","LADA (VAZ) 2115, 1.6 L, 2012 il, 200 km","9 700 AZN","392","Gəncə","LADA (VAZ)","2115","2012","Sedan","Boz","1.6 L","160 a.g.","Benzin","200 km","Mexaniki","Ön","Xeyr"
"1249","Mercedes Vito, 2.2 L, 2016 il, 178 000 km","52 000 $","8624","Gəncə","Mercedes","Vito","2016","Mikroavtobus","Ağ","2.2 L","163 a.g.","Dizel","178 000 km","Mexaniki","Arxa","Xeyr"
"1250","Volkswagen Passat, 1.8 L, 2002 il, 321 540 km","7 200 AZN","731","Gəncə","Volkswagen","Passat","2002","Sedan","Göy","1.8 L","170 a.g.","Benzin","321 540 km","Avtomat","Ön","Xeyr"
"1251","Toyota Corolla, 1.4 L, 2007 il, 200 107 km","13 500 AZN","4070","Gəncə","Toyota","Corolla","2007","Hetçbek / Liftbek","Gümüşü","1.4 L","97 a.g.","Dizel","200 107 km","Mexaniki","Ön","Xeyr"
"1252","Chevrolet Cruze, 1.4 L, 2011 il, 177 028 km","13 800 AZN","1294","Gəncə","Chevrolet","Cruze","2011","Sedan","Mavi","1.4 L","141 a.g.","Benzin","177 028 km","Avtomat","Ön","Xeyr"
"1253","Mercedes C 250, 1.8 L, 2013 il, 159 000 km","25 000 AZN","3377","Gəncə","Mercedes","C 250","2013","Sedan","Ağ","1.8 L","204 a.g.","Benzin","159 000 km","Avtomat","Arxa","Xeyr"
"1254","Opel Astra, 1.3 L, 2008 il, 188 000 km","12 000 AZN","6516","Gəncə","Opel","Astra","2008","Hetçbek / Liftbek","Qara","1.3 L","90 a.g.","Dizel","188 000 km","Mexaniki","Ön","Xeyr"
"1255","Chevrolet Cruze, 1.4 L, 2016 il, 159 000 km","17 500 AZN","1455","Gəncə","Chevrolet","Cruze","2016","Hetçbek / Liftbek","Ağ","1.4 L","153 a.g.","Benzin","159 000 km","Avtomat","Ön","Xeyr"
"1256","Mercedes C 280, 2.8 L, 2000 il, 181 000 km","11 800 AZN","5684","Gəncə","Mercedes","C 280","2000","Sedan","Ağ","2.8 L","197 a.g.","Benzin","181 000 km","Avtomat","Arxa","Xeyr"
"1257","Volkswagen Touareg, 3.6 L, 2008 il, 236 000 km","19 000 AZN","918","Gəncə","Volkswagen","Touareg","2008","Offroader / SUV","Qara","3.6 L","280 a.g.","Benzin","236 000 km","Avtomat","Tam","Xeyr"
"1258","LADA (VAZ) 2106, 1.6 L, 1989 il, 71 478 km","4 000 AZN","1472","Gəncə","LADA (VAZ)","2106","1989","Sedan","Mavi","1.6 L","75 a.g.","Benzin","71 478 km","Mexaniki","Arxa","Xeyr"
"1259","LADA (VAZ) 21011, 1.6 L, 1983 il, 100 000 km","3 700 AZN","357","Gəncə","LADA (VAZ)","21011","1983","Sedan","Qırmızı","1.6 L","75 a.g.","Benzin","100 000 km","Mexaniki","Arxa","Xeyr"
"1260","LADA (VAZ) 2115, 1.6 L, 2010 il, 212 000 km","9 200 AZN","580","Gəncə","LADA (VAZ)","2115","2010","Sedan","Qara","1.6 L","80 a.g.","Benzin","212 000 km","Mexaniki","Ön","Xeyr"
"1261","LADA (VAZ) 21011, 1.6 L, 1975 il, 52 193 km","2 900 AZN","2126","Gəncə","LADA (VAZ)","21011","1975","Sedan","Qırmızı","1.6 L","75 a.g.","Benzin","52 193 km","Mexaniki","Arxa","Xeyr"
"1262","Hyundai Santa Fe, 2.0 L, 2008 il, 66 876 km","22 900 AZN","1734","Gəncə","Hyundai","Santa Fe","2008","Offroader / SUV","Ağ","2.0 L","184 a.g.","Dizel","66 876 km","Avtomat","Ön","Xeyr"
"1263","LADA (VAZ) Niva, 1.7 L, 2002 il, 256 000 km","6 300 AZN","879","Gəncə","LADA (VAZ)","Niva","2002","Offroader / SUV","Ağ","1.7 L","80 a.g.","Benzin","256 000 km","Mexaniki","Tam","Xeyr"
"1264","Mercedes C 180, 1.8 L, 1995 il, 425 000 km","8 000 AZN","1052","Gəncə","Mercedes","C 180","1995","Sedan","Gümüşü","1.8 L","122 a.g.","Benzin","425 000 km","Avtomat","Arxa","Xeyr"
"1265","Volkswagen Passat, 1.8 L, 2008 il, 203 000 km","12 000 AZN","821","Gəncə","Volkswagen","Passat","2008","Sedan","Ağ","1.8 L","160 a.g.","Benzin","203 000 km","Avtomat","Ön","Xeyr"
"1266","Opel Omega, 2.0 L, 1996 il, 305 000 km","4 000 AZN","1132","Gəncə","Opel","Omega","1996","Sedan","Yaşıl","2.0 L","136 a.g.","Benzin","305 000 km","Mexaniki","Arxa","Xeyr"
"1267","LADA (VAZ) 2115, 1.5 L, 2012 il, 21 500 km","7 500 AZN","1709","Gəncə","LADA (VAZ)","2115","2012","Sedan","Qara","1.5 L","75 a.g.","Benzin","21 500 km","Mexaniki","Ön","Xeyr"
"1268","LADA (VAZ) 2106, 1.5 L, 1989 il, 12 365 km","3 000 AZN","435","Gəncə","LADA (VAZ)","2106","1989","Sedan","Ağ","1.5 L","65 a.g.","Benzin","12 365 km","Mexaniki","Arxa","Xeyr"
"1269","Kia Rio, 1.4 L, 2008 il, 201 000 km","12 500 AZN","956","Gəncə","Kia","Rio","2008","Sedan","Qara","1.4 L","97 a.g.","Benzin","201 000 km","Avtomat","Ön","Xeyr"
"1270","Mitsubishi Pajero io, 2.0 L, 2001 il, 15 000 km","9 000 AZN","766","Gəncə","Mitsubishi","Pajero io","2001","Offroader / SUV","Ağ","2.0 L","136 a.g.","Benzin","15 000 km","Avtomat","Tam","Xeyr"
"1271","Mercedes E 230, 2.3 L, 1985 il, 36 596 km","3 200 AZN","3453","Gəncə","Mercedes","E 230","1985","Sedan","Qırmızı","2.3 L","150 a.g.","Benzin","36 596 km","Mexaniki","Arxa","Xeyr"
"1272","Hyundai Santa Fe, 2.0 L, 2009 il, 77 000 km","21 000 AZN","1202","Gəncə","Hyundai","Santa Fe","2009","Offroader / SUV","Gümüşü","2.0 L","184 a.g.","Dizel","77 000 km","Avtomat","Ön","Xeyr"
"1273","Hyundai Sonata, 2.4 L, 2008 il, 194 000 km","17 500 AZN","377","Gəncə","Hyundai","Sonata","2008","Sedan","Qara","2.4 L","174 a.g.","Benzin","194 000 km","Avtomat","Ön","Xeyr"
"1274","Ford Transit, 2.5 L, 2000 il, 334 000 km","15 200 AZN","1002","Gəncə","Ford","Transit","2000","Furqon","Ağ","2.5 L","76 a.g.","Dizel","334 000 km","Mexaniki","Arxa","Xeyr"
"1275","Mercedes 609 D, 4.0 L, 1993 il, 83 965 km","13 900 AZN","1000","Gəncə","Mercedes","609 D","1993","Mikroavtobus","Yaşıl","4.0 L","191 a.g.","Dizel","83 965 km","Mexaniki","Arxa","Xeyr"
"1276","LADA (VAZ) 2107, 1.5 L, 1989 il, 30 000 km","8 500 AZN","2417","Gəncə","LADA (VAZ)","2107","1989","Sedan","Mavi","1.5 L","65 a.g.","Benzin","30 000 km","Mexaniki","Ön","Xeyr"
"1277","LADA (VAZ) 21011, 1.5 L, 1981 il, 65 412 km","2 800 AZN","593","Gəncə","LADA (VAZ)","21011","1981","Sedan","Bej","1.5 L","65 a.g.","Benzin","65 412 km","Mexaniki","Arxa","Xeyr"
"1278","Mercedes C 240, 2.4 L, 2001 il, 400 000 km","9 400 AZN","3182","Gəncə","Mercedes","C 240","2001","Sedan","Ağ","2.4 L","170 a.g.","Benzin","400 000 km","Avtomat","Arxa","Xeyr"
"1279","Audi A8, 3.7 L, 2002 il, 297 000 km","10 000 AZN","1899","Gəncə","Audi","A8","2002","Sedan","Qara","3.7 L","260 a.g.","Benzin","297 000 km","Avtomat","Tam","Xeyr"
"1280","LADA (VAZ) 2107, 1.6 L, 2007 il, 180 000 km","6 000 AZN","450","Gəncə","LADA (VAZ)","2107","2007","Sedan","Ağ","1.6 L","75 a.g.","Benzin","180 000 km","Mexaniki","Arxa","Xeyr"
"1281","Volkswagen Passat, 1.8 L, 2002 il, 321 540 km","7 200 AZN","732","Gəncə","Volkswagen","Passat","2002","Sedan","Göy","1.8 L","170 a.g.","Benzin","321 540 km","Avtomat","Ön","Xeyr"
"1282","Chevrolet Cruze, 1.4 L, 2011 il, 177 028 km","13 800 AZN","1295","Gəncə","Chevrolet","Cruze","2011","Sedan","Mavi","1.4 L","141 a.g.","Benzin","177 028 km","Avtomat","Ön","Xeyr"
"1283","Nissan Patrol, 5.6 L, 2011 il, 191 000 km","34 900 $","9698","Gəncə","Nissan","Patrol","2011","Offroader / SUV","Ağ","5.6 L","405 a.g.","Benzin","191 000 km","Avtomat","Tam","Xeyr"
"1284","Mercedes S 500, 4.7 L, 2011 il, 108 000 km","33 500 $","728","Gəncə","Mercedes","S 500","2011","Sedan","Qara","4.7 L","435 a.g.","Benzin","108 000 km","Avtomat","Tam","Xeyr"
"1285","LADA (VAZ) Niva, 1.7 L, 2014 il, 110 000 km","12 900 AZN","7362","Gəncə","LADA (VAZ)","Niva","2014","Offroader / SUV","Qəhvəyi","1.7 L","80 a.g.","Benzin","110 000 km","Mexaniki","Tam","Xeyr"
